index,complaints,transactions_ytd,avg_tr_amt,time_on_site,total_discounts,num_reviews,avg_review,returns,latest_review,num_total_purchases,purchase_made_last_month
420,6,15,189.35,189.35,150.22,10,2.93,11,3,42,Yes
421,7,13,195.09,195.09,101.77,10,3.72,9,3,43,Yes
422,8,8,180.78,180.78,90.94,9,2.97,14,4,30,Yes
423,6,13,188.5,188.5,81.13,6,2.86,16,4,36,No
424,5,11,167.6,167.6,108.16,8,2.89,7,2,44,Yes
425,8,12,174.05,174.05,90.35,7,3.3,12,3,32,No
426,8,17,185.04,185.04,138.7,6,3.03,13,3,42,No
427,7,12,200.97,200.97,130.18,11,3.65,12,3,39,Yes
428,6,18,196.78,196.78,166.61,8,3.12,10,4,39,No
429,10,11,174.55,174.55,119.17,9,2.76,13,4,37,No
430,8,12,164.82,164.82,137.58,10,3.07,8,3,26,No
431,7,15,182.2,182.2,163.41,8,2.71,11,3,40,No
432,6,13,195.76,195.76,111.02,9,3.31,12,4,36,Yes
433,6,9,172.48,172.48,157.7,7,3,6,4,26,No
434,2,15,199.08,199.08,115.22,7,2.69,17,3,38,No
435,7,18,161.73,161.73,115.14,7,2.64,5,3,47,Yes
436,11,15,149.68,149.68,163.28,9,2.82,5,3,31,No
437,7,16,164.92,164.92,145.2,8,2.67,9,3,34,No
438,6,11,201.23,201.23,133.16,6,3.35,13,3,42,No
439,8,17,167.95,167.95,125.77,9,2.55,8,3,44,Yes
440,6,17,143.69,143.69,58.65,8,2.35,9,3,31,No
441,5,14,194.27,194.27,131.34,10,3.08,12,3,40,Yes
442,8,11,188.45,188.45,120.75,8,3.55,13,3,34,No
443,10,11,176.55,176.55,85.34,10,3.06,13,4,37,No
444,7,16,221.35,221.35,179.68,13,4.25,10,3,45,Yes
445,3,16,177.3,177.3,92.49,8,2.8,8,3,47,Yes
446,6,12,180.46,180.46,103.98,8,3.26,10,3,33,No
447,8,12,161.82,161.82,118.9,8,2.24,12,4,33,No
448,6,13,194.94,194.94,103.06,10,3.44,10,4,40,Yes
449,9,13,178,178,77.89,8,3.25,12,3,37,No
450,4,12,184.65,184.65,102.85,5,3.03,12,2,44,Yes
451,4,16,167.22,167.22,116.63,5,2.17,15,2,42,Yes
452,8,14,172.36,172.36,225.04,9,1.97,15,4,32,No
453,7,15,158.2,158.2,110.53,7,2.15,13,3,35,Yes
454,7,14,194.08,194.08,180.17,9,3.37,14,3,34,No
455,5,15,191.06,191.06,130.89,10,3.07,10,3,42,Yes
456,10,8,181.27,181.27,116.41,9,3.48,12,4,30,No
457,7,14,206.28,206.28,154.33,11,3.6,13,3,38,Yes
458,6,16,213.41,213.41,169.36,12,3.72,12,3,41,Yes
459,7,12,161.49,161.49,74.2,7,2.61,13,3,32,No
460,7,16,153.93,153.93,0,9,1.84,11,3,37,Yes
461,7,14,190.8,190.8,0,12,3.1,13,3,36,Yes
462,11,12,191.77,191.77,0,8,3.2,13,4,37,No
463,6,9,187.69,187.69,0,9,3.7,8,3,29,No
464,5,14,194.49,194.49,0,10,3.24,13,3,40,Yes
465,6,17,201.84,201.84,0,10,3.14,13,3,43,Yes
466,6,14,206.69,206.69,117.33,11,3.94,10,3,42,Yes
467,11,12,170.06,170.06,152.18,8,2.88,11,4,33,No
468,9,12,195.49,195.49,212.16,7,2.59,17,3,41,No
469,5,16,167.6,167.6,112.79,8,2.76,11,2,35,Yes
470,10,9,201.6,201.6,128.44,8,3.27,0,3,43,No
471,6,15,155.48,155.48,91.99,6,2.5,6,2,51,Yes
472,7,15,194.86,194.86,140.79,9,3.04,12,3,44,Yes
473,4,9,182.61,182.61,113.82,7,2.76,16,3,34,Yes
474,6,13,173.46,173.46,87.5,9,3.07,11,3,32,No
475,8,13,180.34,180.34,120.15,9,3.52,11,3,32,No
476,7,13,133.65,133.65,76.81,7,1.72,12,3,29,No
477,5,15,185.56,185.56,116.64,6,2.97,10,2,49,Yes
478,6,16,200.3,200.3,165.53,11,3.45,10,3,47,Yes
479,12,14,154.48,154.48,122.06,9,2.82,11,3,30,No
480,9,14,145.52,145.52,73.95,8,2.43,11,3,29,No
481,7,14,206.43,206.43,183.98,12,3.39,11,4,41,Yes
482,9,15,173.11,173.11,93.66,9,2.63,15,4,34,No
483,7,15,191.12,191.12,182.26,13,2.83,12,4,38,Yes
484,6,16,208.67,208.67,147.74,11,3.69,11,3,43,Yes
485,6,14,177.37,177.37,167.31,8,3.08,9,3,28,No
486,9,11,184.26,184.26,142.63,9,2.99,15,4,34,No
487,5,17,207.19,207.19,152.59,12,3.6,9,3,46,Yes
488,7,14,159.21,159.21,166.62,9,2.48,8,4,27,No
489,3,23,219.73,219.73,233.06,12,3.01,15,3,44,Yes
490,6,12,186.24,186.24,186.15,7,2.81,12,3,35,No
491,8,10,144.89,144.89,59.98,4,2.62,11,2,32,No
492,6,14,203.36,203.36,140.28,11,3.29,14,4,37,Yes
493,5,17,192.41,192.41,157.78,9,2.78,12,3,42,Yes
494,5,10,200.08,200.08,96.73,8,4.15,8,3,34,No
495,5,14,152.24,152.24,122.7,6,1.89,11,2,42,Yes
496,7,10,177.62,177.62,138.93,10,3.61,8,3,25,No
497,6,16,186.17,186.17,125.3,9,2.96,13,3,39,Yes
498,6,12,191.42,191.42,87,10,3.23,12,4,37,Yes
499,8,7,191.76,191.76,90.41,7,3.56,12,4,36,No
500,9,5,192.95,192.95,135.77,9,3.23,16,4,31,No
501,7,16,230.86,230.86,211.89,8,3.75,13,4,44,No
502,5,15,173.6,173.6,104.24,7,2.49,13,3,35,No
503,11,16,140.51,140.51,175.92,11,2.37,7,3,31,No
504,10,9,194.99,194.99,111.2,9,3.58,14,3,38,No
505,5,15,190.08,190.08,134.11,9,2.83,16,3,39,Yes
506,12,14,157.15,157.15,129.7,15,2.81,12,3,28,No
507,5,14,186.84,186.84,116.44,8,3.23,11,2,41,Yes
508,5,14,184.31,184.31,144.18,7,2.65,12,3,41,Yes
509,6,19,186.35,186.35,124.41,7,3.07,9,3,47,Yes
510,8,10,178.67,178.67,148.6,11,2.53,13,4,36,Yes
511,11,13,137.82,137.82,107.4,8,2.79,7,3,27,No
512,8,17,168.37,168.37,146.52,10,2.37,11,4,36,No
513,5,15,203.24,203.24,134.03,11,3.59,11,3,45,Yes
514,5,12,159.12,159.12,81.46,7,1.93,11,3,40,Yes
515,9,11,181.96,181.96,140.31,8,3.04,14,3,36,No
516,9,11,193.4,193.4,177.18,9,3.12,17,3,35,No
517,6,11,193.77,193.77,118.41,8,3.6,11,3,35,No
518,5,14,192.21,192.21,142.98,10,3,14,3,38,Yes
519,9,10,164.31,164.31,115.89,7,2.82,12,3,28,No
520,5,17,197.49,197.49,177.38,10,2.92,13,3,40,Yes
521,5,12,183.7,183.7,122.75,6,3.06,8,3,48,Yes
522,6,12,172.33,172.33,123.26,8,2.35,15,3,33,No
523,5,11,184.92,184.92,91.96,7,3.87,5,3,33,Yes
524,9,13,129.52,129.52,112.05,10,1.89,10,3,28,No
525,7,11,174.94,174.94,154.31,8,2.29,15,4,35,No
526,6,11,179.41,179.41,88.05,8,3.05,10,3,39,Yes
527,9,13,162.66,162.66,131,11,2.13,16,3,35,No
528,5,15,191.33,191.33,129.2,10,3.09,10,3,43,Yes
529,6,10,177.86,177.86,172.8,8,2.89,12,4,26,No
530,8,12,161.81,161.81,113.14,9,2.87,9,4,26,No
531,5,17,203.76,203.76,161.38,11,3.14,13,3,40,Yes
532,6,11,174,174,63.42,8,2.95,7,4,41,Yes
533,7,11,195.67,195.67,142.42,11,3.4,11,3,40,Yes
534,9,11,177.14,177.14,144.56,8,2.8,15,3,32,No
535,7,12,197.98,197.98,184.06,13,3.22,9,4,37,Yes
536,5,15,190.26,190.26,144.55,9,2.86,13,3,39,Yes
537,8,9,199.74,199.74,98.22,11,3.88,9,4,37,Yes
538,9,15,168.25,168.25,88.27,7,2.67,11,4,40,No
539,5,16,200.04,200.04,125.51,11,3.25,12,3,44,Yes
540,6,15,210.26,210.26,167.28,12,3.63,13,3,42,Yes
541,6,14,202.09,202.09,112.22,7,3.68,14,3,42,No
542,5,7,206.18,206.18,89.11,8,4.46,8,3,34,No
543,6,13,151.3,151.3,140.72,9,2.81,3,4,23,No
544,6,9,191.81,191.81,100.37,9,3.91,9,3,31,No
545,6,12,157.81,157.81,139.02,7,1.83,13,3,37,Yes
546,11,13,184.3,184.3,160.52,9,2.94,16,3,36,No
547,6,14,200.7,200.7,112.32,11,3.67,8,4,41,Yes
548,7,14,217.16,217.16,167.22,12,3.82,15,3,38,Yes
549,4,13,172.58,172.58,111.43,10,3.41,5,3,29,No
550,9,9,202.56,202.56,119.5,8,3.4,15,3,45,No
551,8,14,171.9,171.9,134.89,9,2.51,13,4,33,No
552,6,8,177.89,177.89,148.78,6,2.95,6,4,32,No
553,5,11,189.51,189.51,147.52,9,2.85,13,3,41,Yes
554,11,10,154.62,154.62,152.83,8,2.15,12,4,33,No
555,5,18,200.54,200.54,141.43,10,3.19,12,3,42,Yes
556,8,11,134.7,134.7,108.46,5,2.19,7,3,30,No
557,9,12,217.82,217.82,197.82,12,4.03,14,3,34,Yes
558,10,12,196.95,196.95,135.81,8,3.39,17,3,39,No
559,5,17,202.54,202.54,149.66,10,3.32,11,3,41,Yes
560,9,17,182.28,182.28,186.75,9,3.47,5,4,34,No
561,6,15,164.1,164.1,86.72,6,2.57,11,3,33,No
562,8,11,172.14,172.14,168.49,7,2.44,12,4,34,No
563,6,13,197.35,197.35,124.58,10,3.4,13,3,36,Yes
564,6,12,190.03,190.03,82.66,11,3.48,9,3,42,Yes
565,7,13,176.47,176.47,113.8,11,3.24,13,3,28,No
566,6,11,186.65,186.65,110.42,7,3.51,8,4,35,No
567,7,14,198.18,198.18,150.16,10,3.32,12,4,36,Yes
568,6,15,202.96,202.96,141.3,11,3.61,9,3,43,Yes
569,5,15,181.87,181.87,112,6,2.91,11,2,46,Yes
570,7,13,205.95,205.95,131.36,11,3.61,12,4,35,Yes
571,9,8,205.26,205.26,135.27,8,3.59,16,3,40,No
572,8,11,200.83,200.83,107.23,8,3.8,14,3,39,No
573,7,19,164.96,164.96,105.24,6,2.51,9,3,46,No
574,9,15,153.71,153.71,137.78,10,2.04,11,3,37,No
575,8,11,194.03,194.03,148.75,6,2.42,16,4,45,No
576,4,13,169.45,169.45,106.38,6,2.67,11,2,40,Yes
577,8,9,176.5,176.5,152.66,9,3.2,10,4,25,No
578,6,14,159.32,159.32,114.63,8,2.38,12,2,35,Yes
579,5,16,189.12,189.12,155.33,10,2.8,11,3,46,Yes
580,7,8,167.32,167.32,92.29,9,2.89,8,4,30,No
581,4,19,191.35,191.35,100.31,5,3.26,12,2,45,Yes
582,8,15,198.91,198.91,173.27,9,2.94,14,4,41,No
583,5,10,189.55,189.55,155.09,8,3.67,8,3,30,No
584,9,12,153.03,153.03,148.34,6,2.51,7,3,37,No
585,9,10,151,151,123.6,7,2.35,11,3,30,No
586,7,15,177.17,177.17,148.4,12,2.51,16,3,31,Yes
587,5,14,182.77,182.77,135.32,9,2.7,11,3,44,Yes
588,5,10,190.96,190.96,147.74,9,2.85,15,3,35,Yes
589,9,9,183.06,183.06,118.27,8,3.38,11,4,32,No
590,7,14,170.25,170.25,79.69,6,2.36,14,4,39,No
591,9,10,165.26,165.26,141.58,8,3.07,10,3,31,No
592,11,4,177.3,177.3,77.48,8,3.25,14,4,28,No
593,8,9,187.79,187.79,137.34,10,3.46,14,3,29,No
594,6,16,163.72,163.72,121.89,7,2.31,12,3,38,Yes
595,5,13,165.84,165.84,129.67,6,2.23,11,3,43,Yes
596,6,13,201.43,201.43,131.91,6,3.85,12,3,35,No
597,8,13,178.7,178.7,166.68,12,2.68,10,4,35,Yes
598,8,10,193.5,193.5,86.75,5,3.52,0,3,38,No
599,6,15,192.57,192.57,163.95,9,2.84,13,4,36,No
600,4,16,183.13,183.13,90.53,8,2.86,10,3,42,Yes
601,7,12,165.6,165.6,0,8,2.95,9,3,26,No
602,5,13,177.13,177.13,0,7,2.74,13,2,40,Yes
603,9,10,155.92,155.92,0,7,2.61,10,3,33,No
604,6,11,180.07,180.07,0,9,3.04,12,3,40,Yes
605,8,18,178.68,178.68,132.71,9,2.89,11,3,37,No
606,5,9,188.39,188.39,126.61,6,2.99,9,4,38,No
607,7,9,193.51,193.51,170,7,3.35,13,3,31,No
608,7,14,182.06,182.06,124.7,8,2.53,15,4,35,No
609,4,17,193.46,193.46,168.18,9,2.34,18,4,35,Yes
610,6,15,181.74,181.74,128.87,7,2.88,9,3,47,Yes
611,8,11,193.67,193.67,173.74,9,3.28,14,3,36,No
612,6,16,204.58,204.58,157.03,11,3.68,8,3,47,Yes
613,7,12,196.35,196.35,129.86,11,3.54,9,4,42,Yes
614,11,15,152.16,152.16,145.64,9,2.52,9,3,31,No
615,4,7,167.22,167.22,135.67,7,2.03,16,2,36,Yes
616,5,13,170.54,170.54,115.18,7,2.33,13,3,40,Yes
617,7,10,174.61,174.61,100.45,9,3.36,8,4,32,No
618,6,10,208.45,208.45,138.88,6,3.74,13,3,39,No
619,9,12,161.98,161.98,151.54,9,2.23,14,3,35,No
620,5,12,183.79,183.79,93.18,8,3.22,8,3,38,No
621,6,11,186.67,186.67,124.89,9,3.03,12,3,41,Yes
622,5,12,162.87,162.87,105.85,6,2.51,9,2,45,Yes
623,10,16,186.48,186.48,183.93,9,3.13,17,2,35,No
624,7,15,174.17,174.17,137.98,10,3.1,11,3,30,No
625,7,13,211.82,211.82,128.97,11,4.17,11,4,38,Yes
626,6,21,151.08,151.08,91.71,5,2.19,10,2,42,Yes
627,7,15,173.56,173.56,111.97,8,2.71,12,3,35,No
628,6,12,163.47,163.47,135.12,8,2.31,10,3,41,Yes
629,6,10,193.17,193.17,106.29,7,3.48,10,3,39,No
630,4,18,186.16,186.16,137.28,8,2.23,16,3,40,Yes
631,9,13,178.87,178.87,154.53,9,3.21,11,3,32,No
632,6,13,198.46,198.46,96.32,6,3.42,16,3,33,No
633,4,14,168.99,168.99,142.2,7,3.02,4,3,30,No
634,9,15,195.78,195.78,165.84,10,3.13,14,4,36,No
635,10,11,183.12,183.12,173.56,9,2.96,14,4,33,No
636,6,14,204.22,204.22,125.76,11,3.62,12,3,41,Yes
637,5,8,202.59,202.59,94.29,6,4.22,9,3,36,No
638,9,13,187.25,187.25,121.11,9,3.08,15,3,40,No
639,9,10,153.83,153.83,119.96,11,2.96,8,4,22,No
640,7,11,191.85,191.85,94.59,6,3.11,16,4,34,No
641,9,11,191.36,191.36,146.24,8,4.03,12,3,28,No
642,9,11,163.6,163.6,87.4,10,3.13,10,3,29,No
643,5,14,188.98,188.98,103.98,9,2.7,15,4,35,Yes
644,7,15,202.3,202.3,136.7,9,3.34,14,4,38,No
645,8,11,181.05,181.05,126.7,7,2.84,10,4,39,No
646,9,14,165.86,165.86,147.78,8,2.95,8,3,34,No
647,6,13,175.83,175.83,143.86,9,2.83,9,3,41,Yes
648,4,13,167.95,167.95,114.55,5,2.33,14,2,39,Yes
649,9,16,161.87,161.87,134.45,10,2.64,10,3,33,No
650,6,19,216.32,216.32,199.4,11,3.4,15,3,38,Yes
651,10,12,176.18,176.18,174.47,10,2.67,14,3,33,No
652,8,11,205.66,205.66,124.89,12,4,9,3,42,Yes
653,6,14,171,171,108.26,7,2.75,10,2,43,Yes
654,5,14,183.39,183.39,91.12,9,2.89,10,4,40,Yes
655,11,10,177.22,177.22,157.86,8,2.8,13,4,35,No
656,10,12,197.6,197.6,167.83,7,2.41,18,4,48,No
657,10,16,152.59,152.59,145.01,9,2.01,13,4,31,No
658,11,13,109.98,109.98,98.62,8,2.16,5,2,27,No
659,4,19,207.76,207.76,166.74,10,3.33,14,3,43,Yes
660,7,13,175.51,175.51,147.14,11,2.71,11,3,35,Yes
661,8,16,196.72,196.72,157.42,8,3.15,13,4,39,No
662,5,15,160.4,160.4,96.93,5,2.44,13,2,36,Yes
663,7,11,195.54,195.54,135.7,11,3.51,10,3,40,Yes
664,5,17,208.01,208.01,179.19,12,3.51,11,2,48,Yes
665,6,14,173.38,173.38,129.51,9,3.1,9,3,29,No
666,4,13,180.54,180.54,122.68,9,3.07,13,2,33,Yes
667,6,18,224.4,224.4,204.61,14,3.85,12,3,45,Yes
668,5,14,173.12,173.12,136.92,8,2.35,13,3,41,Yes
669,7,14,180.15,180.15,148.45,11,2.98,9,4,34,Yes
670,5,16,199.39,199.39,156.2,11,2.86,14,4,40,Yes
671,4,19,191.23,191.23,149.87,9,2.68,13,3,43,Yes
672,5,10,169.41,169.41,116.77,7,2.43,13,3,37,Yes
673,8,13,153.63,153.63,122.01,8,2.21,13,3,31,Yes
674,6,14,186.43,186.43,119.32,8,2.87,12,4,37,Yes
675,9,14,174.49,174.49,134.19,7,2.57,12,3,39,No
676,8,12,215,215,157.78,13,4.2,9,3,42,Yes
677,7,13,206.41,206.41,169.38,12,3.71,12,3,42,Yes
678,6,15,208.57,208.57,151.46,11,3.56,13,4,37,Yes
679,6,16,201.52,201.52,157.28,11,3.31,11,3,42,Yes
680,9,10,184.32,184.32,103.02,9,3.79,13,3,30,No
681,7,12,166.65,166.65,113.15,8,2.38,14,3,33,No
682,6,16,169.57,169.57,115.61,7,2.33,13,3,42,Yes
683,6,15,192.41,192.41,136.98,9,3.17,11,3,41,Yes
684,6,14,186.1,186.1,129.45,7,2.78,12,3,43,Yes
685,7,18,181.47,181.47,109.79,9,3.15,11,4,32,No
686,4,10,165.06,165.06,103.4,5,2.64,11,2,39,Yes
687,5,16,197.33,197.33,109.64,9,3.16,12,4,40,Yes
688,9,8,197.29,197.29,100.56,11,4.08,6,4,39,Yes
689,9,15,180.67,180.67,147.27,8,2.96,14,3,37,No
690,11,8,185.53,185.53,147.49,9,2.77,17,4,35,No
691,5,12,185.14,185.14,134.49,8,2.96,10,3,44,Yes
692,7,10,180.24,180.24,140.23,7,2.54,16,3,35,No
693,6,12,179.19,179.19,149.63,8,2.46,12,3,44,Yes
694,10,11,188.65,188.65,157.09,7,2.95,17,3,37,No
695,7,15,168.34,168.34,121.24,9,2.47,15,3,30,Yes
696,9,13,156.36,156.36,158.19,9,2.58,9,3,28,No
697,9,14,124.93,124.93,92.05,7,2.33,7,2,26,No
698,6,14,205.29,205.29,145.77,12,3.75,10,3,43,Yes
699,6,15,182.23,182.23,81.44,6,3.03,13,4,34,No
700,5,13,178.02,178.02,114.26,8,2.44,15,3,38,No
701,6,15,184.69,184.69,127.75,6,2.73,11,3,51,Yes
702,4,12,177.56,177.56,126.58,6,2.61,12,3,40,Yes
703,6,13,159.74,159.74,125.6,7,2.2,11,3,38,Yes
704,9,16,208.67,208.67,186.07,10,3.3,14,4,37,No
705,6,11,182.29,182.29,147.66,8,2.59,12,3,44,Yes
706,6,12,180.29,180.29,133.44,9,2.83,10,3,45,Yes
707,7,15,198.3,198.3,131.3,7,2.94,14,4,39,No
708,7,12,202.17,202.17,116.04,12,3.82,9,4,43,Yes
709,7,15,175.01,175.01,182.42,9,2.93,7,3,35,Yes
710,9,19,151.8,151.8,122.71,9,2.24,6,3,41,Yes
711,3,16,199.87,199.87,111.2,7,2.65,0,4,42,No
712,6,14,189.81,189.81,128.43,9,2.79,13,4,37,Yes
713,9,9,203.82,203.82,97.18,9,4.19,0,5,32,Yes
714,6,14,176.98,176.98,94.48,6,2.98,0,3,36,No
715,10,12,166.49,166.49,112.08,10,2.99,12,3,31,No
716,5,18,215.58,215.58,149.01,7,3.8,10,4,38,No
717,7,12,205.49,205.49,108.7,12,3.91,10,4,38,Yes
718,7,12,148.51,148.51,102.43,7,2.17,0,3,35,Yes
719,5,15,166.23,166.23,80.85,4,2.86,8,2,46,Yes
720,5,16,179.5,179.5,118.7,9,2.83,7,3,47,Yes
721,6,12,182.25,182.25,0,9,3.26,9,3,41,Yes
722,6,10,196.78,196.78,0,8,3.51,10,3,35,No
723,6,14,157.56,157.56,0,7,2.04,0,3,36,Yes
724,6,17,176.78,176.78,0,9,2.63,12,3,37,Yes
725,6,12,182.3,182.3,157.05,11,2.71,0,3,43,Yes
726,4,17,189.6,189.6,182.53,6,3.23,10,3,35,No
727,8,13,178.12,178.12,119.37,7,2.81,12,4,36,No
728,6,12,230.26,230.26,135.23,8,3.65,20,4,39,No
729,8,10,189.76,189.76,172.02,8,3.25,13,3,33,No
730,7,11,193.79,193.79,120.56,7,3.29,12,3,40,No
731,4,12,190.21,190.21,86.87,5,3.95,4,3,36,No
732,4,13,213.1,213.1,143.71,9,3.59,16,3,34,Yes
733,5,12,148.16,148.16,111.28,7,2.09,12,2,34,Yes
734,6,12,177.86,177.86,99.89,8,2.74,11,4,38,Yes
735,10,14,146.97,146.97,141.93,9,2.12,11,3,32,No
736,8,16,183.43,183.43,158.66,8,3.25,8,4,35,No
737,7,16,197.16,197.16,168.54,11,2.95,13,4,39,Yes
738,10,7,192.63,192.63,115.09,7,3.37,13,4,39,No
739,5,14,177.86,177.86,121.3,8,2.89,12,3,36,Yes
740,6,10,184.51,184.51,131.35,7,2.77,11,3,45,Yes
741,7,15,168.98,168.98,138.23,10,2.39,15,3,28,Yes
742,9,14,175.08,175.08,178.09,9,2.7,14,3,31,No
743,9,14,176.94,176.94,102.47,9,3.39,13,3,32,No
744,6,13,194.63,194.63,144.45,11,3.08,13,4,38,Yes
745,10,14,163.48,163.48,170.22,10,2.85,9,3,31,No
746,7,13,207.15,207.15,143.26,11,3.81,13,3,37,Yes
747,6,9,196.13,196.13,129.89,8,3.75,11,3,33,No
748,9,12,163.41,163.41,151.6,8,2.11,14,3,37,No
749,5,10,184.51,184.51,144.45,10,2.78,14,3,35,Yes
750,5,16,188.61,188.61,116.24,9,2.89,13,3,38,Yes
751,5,16,184.43,184.43,116.81,7,2.82,15,3,38,Yes
752,5,12,172,172,130.51,8,2.64,12,2,37,Yes
753,5,13,178.88,178.88,96.35,9,2.7,12,3,41,Yes
754,9,16,185.12,185.12,151.69,10,3.06,12,4,34,No
755,9,13,196.72,196.72,153.89,6,2.64,18,3,46,No
756,10,16,141.67,141.67,124.49,9,2.37,8,3,29,No
757,8,10,177.88,177.88,109.25,9,3.11,13,4,30,No
758,7,15,205.98,205.98,170.83,13,3.45,12,4,38,Yes
759,9,10,195.93,195.93,74.22,8,3.93,13,3,39,No
760,5,12,190.02,190.02,165.08,11,2.84,14,3,33,Yes
761,4,17,201.08,201.08,109.89,10,3.28,12,3,44,Yes
762,8,12,181.76,181.76,98.89,10,3.57,11,3,33,No
763,8,15,108.89,108.89,84.54,7,1.46,7,2,30,No
764,4,16,176.17,176.17,119.56,8,2.16,12,4,41,Yes
765,9,10,180.11,180.11,152.87,8,2.93,12,4,32,No
766,8,16,165.03,165.03,91.62,8,2.85,11,3,33,No
767,8,7,186.32,186.32,79.55,6,3.35,8,4,41,No
768,8,17,159.78,159.78,165.81,11,1.95,10,4,39,Yes
769,8,15,182.56,182.56,115.16,5,2.7,12,3,47,No
770,6,13,195.29,195.29,134.68,10,3.23,11,3,42,Yes
771,4,16,185.11,185.11,140.75,9,2.55,12,3,41,Yes
772,11,15,127.03,127.03,98.76,9,2.24,8,3,26,No
773,6,15,178.73,178.73,123.63,7,2.81,8,3,47,Yes
774,10,11,181.77,181.77,98.44,9,3.61,13,3,34,No
775,6,17,196.24,196.24,155.11,9,3.11,10,4,39,Yes
776,8,8,203.29,203.29,132.2,8,3.87,15,3,32,No
777,8,16,174.74,174.74,188.27,10,2.89,8,3,35,No
778,5,13,197.9,197.9,134.73,8,3.25,12,3,43,Yes
779,9,18,175.79,175.79,170.75,10,2.85,9,3,38,No
780,12,18,158.36,158.36,184.12,11,3,5,3,33,No
781,7,18,167.01,167.01,125.77,8,2.25,15,3,34,Yes
782,12,11,167.29,167.29,124.36,10,2.53,15,4,35,No
783,8,12,208.21,208.21,137.48,11,3.94,10,4,37,Yes
784,3,18,171.73,171.73,108.63,7,2.11,10,3,47,Yes
785,8,13,152.63,152.63,174.77,10,2.48,8,4,22,No
786,7,14,171.54,171.54,171.03,10,1.87,16,3,37,Yes
787,4,15,217.39,217.39,109.06,5,3.48,17,4,38,No
788,8,11,197.87,197.87,155.14,5,2.95,17,4,39,No
789,6,14,178.48,178.48,112.16,9,2.77,8,4,42,Yes
790,6,15,174.66,174.66,114.67,8,2.68,14,3,34,Yes
791,6,13,194.85,194.85,144.93,8,3.52,11,3,37,No
792,7,17,168.07,168.07,134.42,9,2.54,10,3,38,Yes
793,5,14,188.34,188.34,121.44,9,3.19,11,2,42,Yes
794,7,16,175,175,137.13,11,3.06,7,3,40,Yes
795,7,15,189.04,189.04,173,8,2.95,13,3,39,No
796,10,18,203.1,203.1,194.63,11,3.52,12,4,40,No
797,10,9,155.76,155.76,113.43,10,2.54,8,4,28,No
798,6,15,215.11,215.11,166.49,11,3.64,16,3,39,Yes
799,6,16,209.57,209.57,151.86,11,3.46,13,4,38,Yes
800,9,14,173.2,173.2,131.15,9,3.32,10,3,30,No
801,7,15,171.24,171.24,120.37,9,2.2,15,4,33,No
802,7,14,187.34,187.34,195.13,9,2.67,11,4,37,No
803,7,15,174.05,174.05,115.13,7,2.98,10,3,34,No
804,5,11,185.21,185.21,148.95,10,2.6,18,3,30,Yes
805,9,11,175.49,175.49,138.37,9,3.28,11,4,27,No
806,8,13,166.88,166.88,127.8,8,2.48,12,3,35,No
807,5,8,188.58,188.58,137.43,7,3.24,9,4,33,No
808,8,13,150.56,150.56,114.88,8,2.07,12,3,32,No
809,6,15,174.83,174.83,116.32,6,2.73,8,3,47,Yes
810,7,12,199.45,199.45,123.02,10,3.71,8,4,42,Yes
811,9,14,167.42,167.42,77.01,9,3.33,8,3,35,No
812,5,11,175.37,175.37,147.62,7,3.08,6,4,30,No
813,6,17,181.33,181.33,134.85,8,2.85,8,3,49,Yes
814,5,15,177.83,177.83,89.84,8,2.79,15,3,33,No
815,5,15,176.31,176.31,100.68,7,2.48,12,3,38,Yes
816,8,9,206.57,206.57,147.17,6,3.93,14,3,36,No
817,8,10,183.29,183.29,126.99,9,3.22,10,4,34,No
818,8,3,194.52,194.52,88.81,7,3.86,12,4,29,No
819,6,15,170.05,170.05,147.69,11,2.5,12,3,36,Yes
820,5,13,172.8,172.8,148.62,8,2.34,13,3,39,Yes
821,9,15,152.03,152.03,122.23,9,2.66,9,3,33,No
822,6,16,194.02,194.02,161.15,9,2.85,12,3,43,Yes
823,9,13,186.25,186.25,97.37,8,2.99,17,3,41,No
824,5,11,181.07,181.07,132.85,7,3.13,7,4,34,No
825,5,14,176.94,176.94,122.97,7,2.82,10,2,45,Yes
826,11,11,181.08,181.08,116.51,12,3.37,16,3,30,No
827,6,12,174.15,174.15,150.61,10,2.72,9,3,39,Yes
828,10,15,157.66,157.66,185.61,11,2.32,10,3,33,No
829,7,11,199.59,199.59,95.94,11,3.47,14,4,34,Yes
830,7,14,166.56,166.56,138.85,9,2.38,10,3,41,Yes
831,5,9,168.11,168.11,152.29,7,2.82,6,4,25,No
832,9,9,186.13,186.13,103.05,9,3.64,11,3,34,No
833,7,12,152.8,152.8,111.57,8,2.24,10,3,38,Yes
834,6,13,175.48,175.48,132.84,9,2.59,15,3,32,Yes
835,7,13,140.07,140.07,61.41,6,2.12,10,3,31,No
836,6,14,202.83,202.83,120.41,11,3.43,12,4,41,Yes
837,9,10,206.83,206.83,158.15,7,3.21,18,3,43,No
838,4,19,196.55,196.55,161.79,10,3.12,10,3,46,Yes
839,4,16,201.31,201.31,124.89,7,3.57,10,2,46,Yes
840,10,9,174.66,174.66,122.6,10,2.98,14,4,29,No
841,4,10,174.89,174.89,117.06,5,2.37,15,2,41,Yes
842,8,15,161.36,161.36,122.48,9,2.58,10,3,32,No
843,4,12,189.04,189.04,0,8,3.9,8,3,32,No
